"Gene","Var1"
"DBNDD1","Neuron_Cahoy_all"
"AW112037","Neuron_Cahoy_all"
"STK11","Neuron_Cahoy_all"
"RAB3B","Neuron_Cahoy_all"
"FBXL16","Neuron_Cahoy_all"
"CYGB","Neuron_Cahoy_all"
"GALNAC4S-6ST","Neuron_Cahoy_all"
"ATP2B1","Neuron_Cahoy_all"
"TMEM74","Neuron_Cahoy_all"
"RGS2","Neuron_Cahoy_all"
"LOC388610","Neuron_Cahoy_all"
"PKIB","Neuron_Cahoy_all"
"GRIP1","Neuron_Cahoy_all"
"TMEM181","Neuron_Cahoy_all"
"SVOP","Neuron_Cahoy_all"
"PCDHB12","Neuron_Cahoy_all"
"NRN1","Neuron_Cahoy_all"
"BSN","Neuron_Cahoy_all"
"2900046G09RIK","Neuron_Cahoy_all"
"MAP9","Neuron_Cahoy_all"
"LOC675405","Neuron_Cahoy_all"
"FAM40B","Neuron_Cahoy_all"
"ZNF483","Neuron_Cahoy_all"
"CD200","Neuron_Cahoy_all"
"YPEL1","Neuron_Cahoy_all"
"TANC2","Neuron_Cahoy_all"
"RGMB","Neuron_Cahoy_all"
"C2orf32","Neuron_Cahoy_all"
"2900026A02RIK","Neuron_Cahoy_all"
"MFSD4","Neuron_Cahoy_all"
"FRMD3","Neuron_Cahoy_all"
"KCNJ9","Neuron_Cahoy_all"
"MCF2L","Neuron_Cahoy_all"
"YKT6","Neuron_Cahoy_all"
"SOD2","Neuron_Cahoy_all"
"ZIC1","Neuron_Cahoy_all"
"NIPSNAP1","Neuron_Cahoy_all"
"CCDC120","Neuron_Cahoy_all"
"GPR64","Neuron_Cahoy_all"
"PAQR9","Neuron_Cahoy_all"
"OLFM2","Neuron_Cahoy_all"
"LONRF2","Neuron_Cahoy_all"
"GRM2","Neuron_Cahoy_all"
"RWDD2","Neuron_Cahoy_all"
"D0H4S114","Neuron_Cahoy_all"
"GCNT2","Neuron_Cahoy_all"
"FBXL2","Neuron_Cahoy_all"
"DAPK1","Neuron_Cahoy_all"
"MGC34829","Neuron_Cahoy_all"
"SEPT11","Neuron_Cahoy_all"
"AI839402","Neuron_Cahoy_all"
"CHPF","Neuron_Cahoy_all"
"TSHZ2","Neuron_Cahoy_all"
"MKX","Neuron_Cahoy_all"
"RYR3","Neuron_Cahoy_all"
"PDXP","Neuron_Cahoy_all"
"SEPT3","Neuron_Cahoy_all"
"CHN1","Neuron_Cahoy_all"
"MGC39606","Neuron_Cahoy_all"
"CTXN1","Neuron_Cahoy_all"
"CNTN3","Neuron_Cahoy_all"
"PCSK5","Neuron_Cahoy_all"
"DMXL2","Neuron_Cahoy_all"
"INPP4B","Neuron_Cahoy_all"
"FBXW7","Neuron_Cahoy_all"
"THY1","Neuron_Cahoy_all"
"KIFC2","Neuron_Cahoy_all"
"SGTB","Neuron_Cahoy_all"
"GNG3","Neuron_Cahoy_all"
"EXOC6","Neuron_Cahoy_all"
"PRRG3","Neuron_Cahoy_all"
"RAB27B","Neuron_Cahoy_all"
"KLHL1","Neuron_Cahoy_all"
"CACNG3","Neuron_Cahoy_all"
"2410127E16RIK","Neuron_Cahoy_all"
"8430436O14RIK","Neuron_Cahoy_all"
"TMEM28","Neuron_Cahoy_all"
"ARMC8","Neuron_Cahoy_all"
"PODXL2","Neuron_Cahoy_all"
"RPS20","Neuron_Cahoy_all"
"SGPP2","Neuron_Cahoy_all"
"PTBP2","Neuron_Cahoy_all"
"CHL1","Neuron_Cahoy_all"
"C030011L09RIK","Neuron_Cahoy_all"
"ZWINT","Neuron_Cahoy_all"
"TMEM169","Neuron_Cahoy_all"
"GPRASP1","Neuron_Cahoy_all"
"JAKMIP2","Neuron_Cahoy_all"
"GTF2H5","Neuron_Cahoy_all"
"ST6GAL2","Neuron_Cahoy_all"
"MAPT","Neuron_Cahoy_all"
"AW123113","Neuron_Cahoy_all"
"VASH2","Neuron_Cahoy_all"
"FGF13","Neuron_Cahoy_all"
"CDKL1","Neuron_Cahoy_all"
"RBM24","Neuron_Cahoy_all"
"TUBB","Neuron_Cahoy_all"
"WDR17","Neuron_Cahoy_all"
"COL8A1","Neuron_Cahoy_all"
"SCN8A","Neuron_Cahoy_all"
"CDH7","Neuron_Cahoy_all"
"PPP1R13B","Neuron_Cahoy_all"
"CNIH3","Neuron_Cahoy_all"
"LOC629059","Neuron_Cahoy_all"
"CBFA2T3","Neuron_Cahoy_all"
"MARCH4","Neuron_Cahoy_all"
"CACNG2","Neuron_Cahoy_all"
"MN1","Neuron_Cahoy_all"
"LOC400451","Neuron_Cahoy_all"
"HCRTR1","Neuron_Cahoy_all"
"ACPL2","Neuron_Cahoy_all"
"ZRSR2","Neuron_Cahoy_all"
"PPP3R1","Neuron_Cahoy_all"
"DLEU7","Neuron_Cahoy_all"
"CADPS2","Neuron_Cahoy_all"
"CAMK1D","Neuron_Cahoy_all"
"GJA5","Neuron_Cahoy_all"
"2900093B09RIK","Neuron_Cahoy_all"
"PKIA","Neuron_Cahoy_all"
"SULF1","Neuron_Cahoy_all"
"SLIT3","Neuron_Cahoy_all"
"APBA2BP","Neuron_Cahoy_all"
"INHA","Neuron_Cahoy_all"
"C130092O11RIK","Neuron_Cahoy_all"
"RBM9","Neuron_Cahoy_all"
"EG245440","Neuron_Cahoy_all"
"FLRT2","Neuron_Cahoy_all"
"DUSP14","Neuron_Cahoy_all"
"CRABP1","Neuron_Cahoy_all"
"PGR","Neuron_Cahoy_all"
"EPHA5","Neuron_Cahoy_all"
"RAI14","Neuron_Cahoy_all"
"GARNL4","Neuron_Cahoy_all"
"PTPRN","Neuron_Cahoy_all"
"OSBPL3","Neuron_Cahoy_all"
"EVL","Neuron_Cahoy_all"
"REEP1","Neuron_Cahoy_all"
"RAB3A","Neuron_Cahoy_all"
"WNT9A","Neuron_Cahoy_all"
"LRRTM1","Neuron_Cahoy_all"
"KIAA1957","Neuron_Cahoy_all"
"GRIA2","Neuron_Cahoy_all"
"TARDBP","Neuron_Cahoy_all"
"CA4","Neuron_Cahoy_all"
"ARHGAP25","Neuron_Cahoy_all"
"HN1","Neuron_Cahoy_all"
"C4orf31","Neuron_Cahoy_all"
"NETO2","Neuron_Cahoy_all"
"CHCHD6","Neuron_Cahoy_all"
"FANK1","Neuron_Cahoy_all"
"KNS2","Neuron_Cahoy_all"
"KIAA1543","Neuron_Cahoy_all"
"C10orf132","Neuron_Cahoy_all"
"8430408J07RIK","Neuron_Cahoy_all"
"CSRP2","Neuron_Cahoy_all"
"AW742931","Neuron_Cahoy_all"
"RPIB9","Neuron_Cahoy_all"
"NR4A3","Neuron_Cahoy_all"
"TUBG2","Neuron_Cahoy_all"
"MAST1","Neuron_Cahoy_all"
"GRM5","Neuron_Cahoy_all"
"GSPT2","Neuron_Cahoy_all"
"CRHBP","Neuron_Cahoy_all"
"ADARB2","Neuron_Cahoy_all"
"ODZ1","Neuron_Cahoy_all"
"ABLIM1","Neuron_Cahoy_all"
"PDZD2","Neuron_Cahoy_all"
"A830011I04","Neuron_Cahoy_all"
"FAIM2","Neuron_Cahoy_all"
"TMEM132A","Neuron_Cahoy_all"
"CPLX2","Neuron_Cahoy_all"
"EG331392","Neuron_Cahoy_all"
"C6orf115","Neuron_Cahoy_all"
"CA12","Neuron_Cahoy_all"
"SESTD1","Neuron_Cahoy_all"
"PPP1R14C","Neuron_Cahoy_all"
"RPIP8","Neuron_Cahoy_all"
"TCRB-J","Neuron_Cahoy_all"
"SSTR3","Neuron_Cahoy_all"
"SLC7A4","Neuron_Cahoy_all"
"CNTN6","Neuron_Cahoy_all"
"HTR3A","Neuron_Cahoy_all"
"SYT13","Neuron_Cahoy_all"
"RBMS3","Neuron_Cahoy_all"
"KCNJ3","Neuron_Cahoy_all"
"SNCB","Neuron_Cahoy_all"
"EFNA5","Neuron_Cahoy_all"
"BC068157","Neuron_Cahoy_all"
"BAIAP3","Neuron_Cahoy_all"
"OPN3","Neuron_Cahoy_all"
"RASGEF1C","Neuron_Cahoy_all"
"LRRC4C","Neuron_Cahoy_all"
"KIF3B","Neuron_Cahoy_all"
"DLG3","Neuron_Cahoy_all"
"EGR2","Neuron_Cahoy_all"
"PNCK","Neuron_Cahoy_all"
"THOC1","Neuron_Cahoy_all"
"MYH10","Neuron_Cahoy_all"
"AI467657","Neuron_Cahoy_all"
"LOC400120","Neuron_Cahoy_all"
"CPNE5","Neuron_Cahoy_all"
"PRKCB1","Neuron_Cahoy_all"
"SH3MD4","Neuron_Cahoy_all"
"CPNE8","Neuron_Cahoy_all"
"2610201A13RIK","Neuron_Cahoy_all"
"MAP3K5","Neuron_Cahoy_all"
"D630004K10RIK","Neuron_Cahoy_all"
"GPR26","Neuron_Cahoy_all"
"PRKCH","Neuron_Cahoy_all"
"LYPD1","Neuron_Cahoy_all"
"9330159F19RIK","Neuron_Cahoy_all"
"IQWD1","Neuron_Cahoy_all"
"S100A10","Neuron_Cahoy_all"
"RP6-213H19.1","Neuron_Cahoy_all"
"FAM105A","Neuron_Cahoy_all"
"DIRAS1","Neuron_Cahoy_all"
"RGS11","Neuron_Cahoy_all"
"LOC387856","Neuron_Cahoy_all"
"CLIC6","Neuron_Cahoy_all"
"AKAP2","Neuron_Cahoy_all"
"VWC2","Neuron_Cahoy_all"
"TLN1","Neuron_Cahoy_all"
"TRIM66","Neuron_Cahoy_all"
"NBEA","Neuron_Cahoy_all"
"TRPC5","Neuron_Cahoy_all"
"C9orf7","Neuron_Cahoy_all"
"CECR6","Neuron_Cahoy_all"
"SIDT1","Neuron_Cahoy_all"
"PLXND1","Neuron_Cahoy_all"
"CALM3","Neuron_Cahoy_all"
"2900075B16RIK","Neuron_Cahoy_all"
"ESRRG","Neuron_Cahoy_all"
"ARMCX1","Neuron_Cahoy_all"
"NAP1L3","Neuron_Cahoy_all"
"RUFY2","Neuron_Cahoy_all"
"RGS19","Neuron_Cahoy_all"
"TTL","Neuron_Cahoy_all"
"STMN1","Neuron_Cahoy_all"
"CEND1","Neuron_Cahoy_all"
"DPP6","Neuron_Cahoy_all"
"D1ERTD471E","Neuron_Cahoy_all"
"BEAN","Neuron_Cahoy_all"
"MYO5A","Neuron_Cahoy_all"
"BDNF","Neuron_Cahoy_all"
"NEDD4L","Neuron_Cahoy_all"
"CIAPIN1","Neuron_Cahoy_all"
"CMAS","Neuron_Cahoy_all"
"SFRP4","Neuron_Cahoy_all"
"MKRN3","Neuron_Cahoy_all"
"KCND2","Neuron_Cahoy_all"
"KIF3A","Neuron_Cahoy_all"
"KCNMB4","Neuron_Cahoy_all"
"CA11","Neuron_Cahoy_all"
"XKR6","Neuron_Cahoy_all"
"YWHAH","Neuron_Cahoy_all"
"LASS4","Neuron_Cahoy_all"
"SCN4B","Neuron_Cahoy_all"
"RAB6B","Neuron_Cahoy_all"
"9330107J05RIK","Neuron_Cahoy_all"
"ATRNL1","Neuron_Cahoy_all"
"5730410E15RIK","Neuron_Cahoy_all"
"TACC2","Neuron_Cahoy_all"
"CRSP2","Neuron_Cahoy_all"
"RP11-35N6.1","Neuron_Cahoy_all"
"SPRYD3","Neuron_Cahoy_all"
"NCDN","Neuron_Cahoy_all"
"AKT3","Neuron_Cahoy_all"
"PROKR2","Neuron_Cahoy_all"
"ANKRD56","Neuron_Cahoy_all"
"BC028801","Neuron_Cahoy_all"
"ST3GAL5","Neuron_Cahoy_all"
"ALDH1B1","Neuron_Cahoy_all"
"HNRPD","Neuron_Cahoy_all"
"LMTK2","Neuron_Cahoy_all"
"LHX9","Neuron_Cahoy_all"
"5033430I15RIK","Neuron_Cahoy_all"
"SRrp35","Neuron_Cahoy_all"
"CITED2","Neuron_Cahoy_all"
"FOXG1B","Neuron_Cahoy_all"
"SLC2A13","Neuron_Cahoy_all"
"SS18L1","Neuron_Cahoy_all"
"GRIA3","Neuron_Cahoy_all"
"HK1","Neuron_Cahoy_all"
"GOT1","Neuron_Cahoy_all"
"CGREF1","Neuron_Cahoy_all"
"VGCNL1","Neuron_Cahoy_all"
"TRIM32","Neuron_Cahoy_all"
"CACNB4","Neuron_Cahoy_all"
"PNOC","Neuron_Cahoy_all"
"TMEM41A","Neuron_Cahoy_all"
"MAF","Neuron_Cahoy_all"
"RAB26","Neuron_Cahoy_all"
"C10orf119","Neuron_Cahoy_all"
"MAPK10","Neuron_Cahoy_all"
"LRRFIP1","Neuron_Cahoy_all"
"PPP2R5C","Neuron_Cahoy_all"
"CREG2","Neuron_Cahoy_all"
"B4GALT5","Neuron_Cahoy_all"
"6530415H11RIK","Neuron_Cahoy_all"
"PIP5K1C","Neuron_Cahoy_all"
"SSX2IP","Neuron_Cahoy_all"
"TACR3","Neuron_Cahoy_all"
"AP1GBP1","Neuron_Cahoy_all"
"PJA2","Neuron_Cahoy_all"
"KLF5","Neuron_Cahoy_all"
"DTL","Neuron_Cahoy_all"
"WDR47","Neuron_Cahoy_all"
"EGFL7","Neuron_Cahoy_all"
"KIAA1107","Neuron_Cahoy_all"
"WDR6","Neuron_Cahoy_all"
"2610044O15RIK","Neuron_Cahoy_all"
"KCNMB2","Neuron_Cahoy_all"
"IMPDH1","Neuron_Cahoy_all"
"PIP5K2B","Neuron_Cahoy_all"
"ASTN2","Neuron_Cahoy_all"
"CHRM1","Neuron_Cahoy_all"
"C6orf32","Neuron_Cahoy_all"
"KCNAB2","Neuron_Cahoy_all"
"KIAA0746","Neuron_Cahoy_all"
"ACSL5","Neuron_Cahoy_all"
"C230082I21RIK","Neuron_Cahoy_all"
"CD34","Neuron_Cahoy_all"
"FRY","Neuron_Cahoy_all"
"DFNA5","Neuron_Cahoy_all"
"DYRK2","Neuron_Cahoy_all"
"SGIP1","Neuron_Cahoy_all"
"ACVR1B","Neuron_Cahoy_all"
"SLC2A6","Neuron_Cahoy_all"
"9630027E11","Neuron_Cahoy_all"
"LST1","Neuron_Cahoy_all"
"LRFN2","Neuron_Cahoy_all"
"CRYM","Neuron_Cahoy_all"
"EEF1A2","Neuron_Cahoy_all"
"LOC402682","Neuron_Cahoy_all"
"KIAA1576","Neuron_Cahoy_all"
"GABARAPL2","Neuron_Cahoy_all"
"SERGEF","Neuron_Cahoy_all"
"GRASP","Neuron_Cahoy_all"
"STRBP","Neuron_Cahoy_all"
"4930506M07RIK","Neuron_Cahoy_all"
"SLC9A5","Neuron_Cahoy_all"
"AKAP6","Neuron_Cahoy_all"
"DCAMKL1","Neuron_Cahoy_all"
"AI852064","Neuron_Cahoy_all"
"CUGBP1","Neuron_Cahoy_all"
"IBRDC3","Neuron_Cahoy_all"
"SYNJ1","Neuron_Cahoy_all"
"FLJ38984","Neuron_Cahoy_all"
"ARF3","Neuron_Cahoy_all"
"CCDC112","Neuron_Cahoy_all"
"NPTX2","Neuron_Cahoy_all"
"ADCY5","Neuron_Cahoy_all"
"2900064F13RIK","Neuron_Cahoy_all"
"A230057G18RIK","Neuron_Cahoy_all"
"TSPAN13","Neuron_Cahoy_all"
"DUSP4","Neuron_Cahoy_all"
"MOAP1","Neuron_Cahoy_all"
"RANGAP1","Neuron_Cahoy_all"
"AP2A2","Neuron_Cahoy_all"
"LOC632329","Neuron_Cahoy_all"
"DNAJB5","Neuron_Cahoy_all"
"RUFY3","Neuron_Cahoy_all"
"MEF2A","Neuron_Cahoy_all"
"MAPK11","Neuron_Cahoy_all"
"SACS","Neuron_Cahoy_all"
"OGN","Neuron_Cahoy_all"
"NXPH1","Neuron_Cahoy_all"
"CCRN4L","Neuron_Cahoy_all"
"9630041G16RIK","Neuron_Cahoy_all"
"PVRL3","Neuron_Cahoy_all"
"CPNE7","Neuron_Cahoy_all"
"ISYNA1","Neuron_Cahoy_all"
"LMO4","Neuron_Cahoy_all"
"SNURF","Neuron_Cahoy_all"
"LYNX1","Neuron_Cahoy_all"
"EG434128","Neuron_Cahoy_all"
"PPP2R2C","Neuron_Cahoy_all"
"SLC22A3","Neuron_Cahoy_all"
"ZIK1","Neuron_Cahoy_all"
"SORCS3","Neuron_Cahoy_all"
"SLC39A10","Neuron_Cahoy_all"
"GM1568","Neuron_Cahoy_all"
"HPCAL1","Neuron_Cahoy_all"
"ARMCX2","Neuron_Cahoy_all"
"FLRT3","Neuron_Cahoy_all"
"CRHR1","Neuron_Cahoy_all"
"FBXO45","Neuron_Cahoy_all"
"RHOBTB1","Neuron_Cahoy_all"
"MARK1","Neuron_Cahoy_all"
"C1QL3","Neuron_Cahoy_all"
"PNPO","Neuron_Cahoy_all"
"CTNNA2","Neuron_Cahoy_all"
"A430108G06RIK","Neuron_Cahoy_all"
"ADSS","Neuron_Cahoy_all"
"MTP18","Neuron_Cahoy_all"
"RBM43","Neuron_Cahoy_all"
"NOL3","Neuron_Cahoy_all"
"ACTR3B","Neuron_Cahoy_all"
"LRRC24","Neuron_Cahoy_all"
"C5orf16","Neuron_Cahoy_all"
"SPTBN4","Neuron_Cahoy_all"
"NUCB2","Neuron_Cahoy_all"
"KHDRBS3","Neuron_Cahoy_all"
"MAP3K12","Neuron_Cahoy_all"
"SFXN3","Neuron_Cahoy_all"
"RIC8B","Neuron_Cahoy_all"
"NMNAT2","Neuron_Cahoy_all"
"2210411A11RIK","Neuron_Cahoy_all"
"SUB1","Neuron_Cahoy_all"
"B4GALT6","Neuron_Cahoy_all"
"LRRC3B","Neuron_Cahoy_all"
"UGCG","Neuron_Cahoy_all"
"RHBDL1","Neuron_Cahoy_all"
"MGC34647","Neuron_Cahoy_all"
"ATXN1","Neuron_Cahoy_all"
"9430021M05RIK","Neuron_Cahoy_all"
"AHI1","Neuron_Cahoy_all"
"IVNS1ABP","Neuron_Cahoy_all"
"2810436B12RIK","Neuron_Cahoy_all"
"SYNPO","Neuron_Cahoy_all"
"CACNA1C","Neuron_Cahoy_all"
"PCBP3","Neuron_Cahoy_all"
"ESR1","Neuron_Cahoy_all"
"AP1S2","Neuron_Cahoy_all"
"SH3YL1","Neuron_Cahoy_all"
"LOC675709","Neuron_Cahoy_all"
"SNX10","Neuron_Cahoy_all"
"ATP6V0A1","Neuron_Cahoy_all"
"BEX2","Neuron_Cahoy_all"
"ANKRD32","Neuron_Cahoy_all"
"PTGS1","Neuron_Cahoy_all"
"BC059841","Neuron_Cahoy_all"
"GUCY1A3","Neuron_Cahoy_all"
"KIAA0738","Neuron_Cahoy_all"
"EPHB2","Neuron_Cahoy_all"
"LPHN2","Neuron_Cahoy_all"
"A330068G13RIK","Neuron_Cahoy_all"
"MGAT5B","Neuron_Cahoy_all"
"TSPYL1","Neuron_Cahoy_all"
"KCNB1","Neuron_Cahoy_all"
"TOMM70A","Neuron_Cahoy_all"
"ZNF238","Neuron_Cahoy_all"
"GDAP1L1","Neuron_Cahoy_all"
"TIAM2","Neuron_Cahoy_all"
"2900056M20RIK","Neuron_Cahoy_all"
"DLGAP4","Neuron_Cahoy_all"
"GRIK1","Neuron_Cahoy_all"
"KIF3C","Neuron_Cahoy_all"
"PRKAB2","Neuron_Cahoy_all"
"PEG3","Neuron_Cahoy_all"
"EIF1AX","Neuron_Cahoy_all"
"VAV2","Neuron_Cahoy_all"
"FREQ","Neuron_Cahoy_all"
"FEZF2","Neuron_Cahoy_all"
"USP9X","Neuron_Cahoy_all"
"CSS3","Neuron_Cahoy_all"
"BID","Neuron_Cahoy_all"
"ATF2","Neuron_Cahoy_all"
"UBE2N","Neuron_Cahoy_all"
"ME3","Neuron_Cahoy_all"
"PRPS1","Neuron_Cahoy_all"
"TTC3","Neuron_Cahoy_all"
"RTN1","Neuron_Cahoy_all"
"C8orf72","Neuron_Cahoy_all"
"NIP7","Neuron_Cahoy_all"
"KIF2","Neuron_Cahoy_all"
"ZNRF2","Neuron_Cahoy_all"
"PJA1","Neuron_Cahoy_all"
"TP53I11","Neuron_Cahoy_all"
"CAMSAP1","Neuron_Cahoy_all"
"ATP6V1C1","Neuron_Cahoy_all"
"TCEAL3","Neuron_Cahoy_all"
"DGKK","Neuron_Cahoy_all"
"PRKAA2","Neuron_Cahoy_all"
"PACS1","Neuron_Cahoy_all"
"MAPK1","Neuron_Cahoy_all"
"RASL11B","Neuron_Cahoy_all"
"GPRIN1","Neuron_Cahoy_all"
"NCAM1","Neuron_Cahoy_all"
"BOK","Neuron_Cahoy_all"
"KLHL23","Neuron_Cahoy_all"
"INPP5F","Neuron_Cahoy_all"
"6430704M03RIK","Neuron_Cahoy_all"
"PLCL2","Neuron_Cahoy_all"
"USP46","Neuron_Cahoy_all"
"SORBS2","Neuron_Cahoy_all"
"GLCCI1","Neuron_Cahoy_all"
"MPP3","Neuron_Cahoy_all"
"DDEF1","Neuron_Cahoy_all"
"LOC232875","Neuron_Cahoy_all"
"4930543C13RIK","Neuron_Cahoy_all"
"SPOCK3","Neuron_Cahoy_all"
"RAB11FIP5","Neuron_Cahoy_all"
"NAPG","Neuron_Cahoy_all"
"CAMK2D","Neuron_Cahoy_all"
"RTN2","Neuron_Cahoy_all"
"NEGR1","Neuron_Cahoy_all"
"BCAS2","Neuron_Cahoy_all"
"PDE4D","Neuron_Cahoy_all"
"FAM101B","Neuron_Cahoy_all"
"L3MBTL3","Neuron_Cahoy_all"
"SCG5","Neuron_Cahoy_all"
"AW536275","Neuron_Cahoy_all"
"RERG","Neuron_Cahoy_all"
"FAM69B","Neuron_Cahoy_all"
"C130065N10RIK","Neuron_Cahoy_all"
"AP3B2","Neuron_Cahoy_all"
"CDKN1A","Neuron_Cahoy_all"
"B230217C12RIK","Neuron_Cahoy_all"
"PITPNM1","Neuron_Cahoy_all"
"AI844685","Neuron_Cahoy_all"
"FOXJ3","Neuron_Cahoy_all"
"MEF2D","Neuron_Cahoy_all"
"TSHZ3","Neuron_Cahoy_all"
"C12orf22","Neuron_Cahoy_all"
"CLIP1","Neuron_Cahoy_all"
"TNNC1","Neuron_Cahoy_all"
"LOC552912","Neuron_Cahoy_all"
"MAT2A","Neuron_Cahoy_all"
"USP14","Neuron_Cahoy_all"
"ETS2","Neuron_Cahoy_all"
"ACVR2A","Neuron_Cahoy_all"
"ZYG11B","Neuron_Cahoy_all"
"PPM1A","Neuron_Cahoy_all"
"PITPNM3","Neuron_Cahoy_all"
"C4orf18","Neuron_Cahoy_all"
"DCAMKL3","Neuron_Cahoy_all"
"PHTF2","Neuron_Cahoy_all"
"GGA2","Neuron_Cahoy_all"
"C19orf12","Neuron_Cahoy_all"
"6330406O05RIK","Neuron_Cahoy_all"
"1500009L16RIK","Neuron_Cahoy_all"
"OSBPL6","Neuron_Cahoy_all"
"CHODL","Neuron_Cahoy_all"
"D2BWG1335E","Neuron_Cahoy_all"
"LOC626281","Neuron_Cahoy_all"
"GPR61","Neuron_Cahoy_all"
"RNMT","Neuron_Cahoy_all"
"MYCBP2","Neuron_Cahoy_all"
"2610036L11RIK","Neuron_Cahoy_all"
"ST8SIA1","Neuron_Cahoy_all"
"PSD","Neuron_Cahoy_all"
"C9orf80","Neuron_Cahoy_all"
"GARNL3","Neuron_Cahoy_all"
"ATP6V1D","Neuron_Cahoy_all"
"PTPN3","Neuron_Cahoy_all"
"XPR1","Neuron_Cahoy_all"
"CACNG5","Neuron_Cahoy_all"
"ANXA7","Neuron_Cahoy_all"
"RARB","Neuron_Cahoy_all"
"NCALD","Neuron_Cahoy_all"
"CNNM1","Neuron_Cahoy_all"
"KHDRBS2","Neuron_Cahoy_all"
"DOS","Neuron_Cahoy_all"
"SERBP1","Neuron_Cahoy_all"
"TMEM87B","Neuron_Cahoy_all"
"LMO1","Neuron_Cahoy_all"
"YPEL4","Neuron_Cahoy_all"
"2010002M12RIK","Neuron_Cahoy_all"
"FGD5","Neuron_Cahoy_all"
"OBFC2A","Neuron_Cahoy_all"
"PITPNA","Neuron_Cahoy_all"
"ICA1","Neuron_Cahoy_all"
"PRRT1","Neuron_Cahoy_all"
"DBN1","Neuron_Cahoy_all"
"CELSR2","Neuron_Cahoy_all"
"PAPPA2","Neuron_Cahoy_all"
"CHORDC1","Neuron_Cahoy_all"
"SEZ6L2","Neuron_Cahoy_all"
"IFI205","Neuron_Cahoy_all"
"DHX57","Neuron_Cahoy_all"
"SUSD2","Neuron_Cahoy_all"
"HIVEP3","Neuron_Cahoy_all"
"C1orf142","Neuron_Cahoy_all"
"DLX6OS1","Neuron_Cahoy_all"
"TBPL1","Neuron_Cahoy_all"
"MECP2","Neuron_Cahoy_all"
"PPARGC1B","Neuron_Cahoy_all"
"TCF20","Neuron_Cahoy_all"
"PTPRR","Neuron_Cahoy_all"
"KIAA0367","Neuron_Cahoy_all"
"TTC19","Neuron_Cahoy_all"
"PLXNC1","Neuron_Cahoy_all"
"ST8SIA6","Neuron_Cahoy_all"
"UBE2D3","Neuron_Cahoy_all"
"TBC1D9","Neuron_Cahoy_all"
"2610002M06RIK","Neuron_Cahoy_all"
"SLC7A3","Neuron_Cahoy_all"
"SSBP3","Neuron_Cahoy_all"
"DCUN1D5","Neuron_Cahoy_all"
"TNIK","Neuron_Cahoy_all"
"RPS6KA2","Neuron_Cahoy_all"
"NECAP1","Neuron_Cahoy_all"
"KLHL29","Neuron_Cahoy_all"
"C130081A10RIK","Neuron_Cahoy_all"
"C14orf103","Neuron_Cahoy_all"
"A730017C20RIK","Neuron_Cahoy_all"
"LOC114984","Neuron_Cahoy_all"
"PAIP1","Neuron_Cahoy_all"
"PLVAP","Neuron_Cahoy_all"
"CHRNB2","Neuron_Cahoy_all"
"ZBTB10","Neuron_Cahoy_all"
"AI852444","Neuron_Cahoy_all"
"CARD10","Neuron_Cahoy_all"
"HOMER1","Neuron_Cahoy_all"
"MAP2K4","Neuron_Cahoy_all"
"SP4","Neuron_Cahoy_all"
"PRUNE","Neuron_Cahoy_all"
"RGS10","Neuron_Cahoy_all"
"BAG4","Neuron_Cahoy_all"
"NKRF","Neuron_Cahoy_all"
"9330180L21RIK","Neuron_Cahoy_all"
"PLD3","Neuron_Cahoy_all"
"XKR4","Neuron_Cahoy_all"
"PCMT1","Neuron_Cahoy_all"
"ARMCX4","Neuron_Cahoy_all"
"CXXC4","Neuron_Cahoy_all"
"ZNF291","Neuron_Cahoy_all"
"RNF11","Neuron_Cahoy_all"
"CALM1","Neuron_Cahoy_all"
"E230008J23RIK","Neuron_Cahoy_all"
"AGTPBP1","Neuron_Cahoy_all"
"MOXD1","Neuron_Cahoy_all"
"NDRG3","Neuron_Cahoy_all"
"PLCB4","Neuron_Cahoy_all"
"TBC1D24","Neuron_Cahoy_all"
"THBS2","Neuron_Cahoy_all"
"KCNH2","Neuron_Cahoy_all"
"2310058N22RIK","Neuron_Cahoy_all"
"GNB5","Neuron_Cahoy_all"
"B130065L01","Neuron_Cahoy_all"
"GPR123","Neuron_Cahoy_all"
"NDN","Neuron_Cahoy_all"
"RIN1","Neuron_Cahoy_all"
"MTAP7D2","Neuron_Cahoy_all"
"CABLES2","Neuron_Cahoy_all"
"NANP","Neuron_Cahoy_all"
"DOCK3","Neuron_Cahoy_all"
"BRD8","Neuron_Cahoy_all"
"C9orf16","Neuron_Cahoy_all"
"HTR7","Neuron_Cahoy_all"
"FLNB","Neuron_Cahoy_all"
"PHF16","Neuron_Cahoy_all"
"NCOA7","Neuron_Cahoy_all"
"RTN4RL2","Neuron_Cahoy_all"
"BZRAP1","Neuron_Cahoy_all"
"GLCE","Neuron_Cahoy_all"
"LRRC3","Neuron_Cahoy_all"
"OSBPL5","Neuron_Cahoy_all"
"PNMA1","Neuron_Cahoy_all"
"MBD5","Neuron_Cahoy_all"
"HAS3","Neuron_Cahoy_all"
"NOVA2","Neuron_Cahoy_all"
"KLHL8","Neuron_Cahoy_all"
"GNAQ","Neuron_Cahoy_all"
"C630035N08RIK","Neuron_Cahoy_all"
"GAB2","Neuron_Cahoy_all"
"CCNC","Neuron_Cahoy_all"
"RIMS3","Neuron_Cahoy_all"
"SP8","Neuron_Cahoy_all"
