"","A0","A1","A2","A4","A5","A6","A7","A8","A9","A10","A11","A12","B0","B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B12","C0","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C12","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
"isogroup12175",1.93279224602461,4.77540611300196,3.74738149447477,3.61126529869886,3.98296397013462,4.05233961334114,3.78107138443011,4.07374255817692,4.4303003242474,4.90181587624085,3.98186973946281,4.27704024737568,2.09266719972072,4.88679693992522,4.08132385410079,3.86881109387228,3.81192172801671,3.92258307379434,3.98749415810565,3.79705598846131,3.9933571175619,4.23103938507971,4.46071945123563,4.31383790388249,2.40018819138872,4.49793224385363,4.09220384851478,4.34460578422203,3.94118928069419,3.46663233885771,4.71546216634731,4.43563681942169,4.36814459376282,4.11001434477926,4.60923776436753,4.29650236053049,2.13756383717672,4.01183385791478,3.82805399306354,3.46966960338349,3.91835722214589,3.53485439961315,4.08469012723415,4.18556826208443,3.80486170889523,3.79223022942107,3.96355834633489,4.05204519765226
"isogroup820",2.81639356116998,4.41456101349311,4.99594549719252,4.60139249840221,4.78549901488452,4.46623436136446,4.05330965213618,3.28444815413444,4.32919194132242,4.5827901385811,4.51124910726114,4.11863153347387,3.59509647448502,4.60388850590518,4.76792020048667,4.81188278111167,4.83580948981638,4.82930336902169,4.70303776629972,4.55386465970721,4.28665039966945,4.59283360891884,4.16669066471874,3.85358174221002,3.2075942475586,4.23603256157602,4.55009229680014,4.74518107134971,4.67625585245235,4.81093133472465,4.83466144529915,4.42604476736002,4.22430113104683,4.38354324340368,4.49749716231957,3.94526223965899,2.9016588524165,3.97290092889427,4.42332890411253,3.9641652825925,4.8471620848465,4.78435702460825,4.59430483647113,4.31834778472316,4.52866953851563,4.35048955300458,4.24747955528812,4.38759768666097
"isogroup16773",2.06613589594204,2.36609548064793,2.12106160877051,2.49494312975571,2.69533772585661,2.42240263789625,2.71973805888341,2.29405668423283,2.37486286783967,2.70189398048516,2.4998000134101,2.0391881474054,3.02888548840845,1.99700041747536,2.24063937992382,2.2695364278719,2.47795968234193,2.49610008821824,2.99047637847703,2.06585966531623,2.33835006010384,1.75040365438297,2.13754874962261,2.88814455950327,2.4930475429655,1.96791101181362,2.09465931800788,2.43257148872478,2.26725579919635,2.24237651458971,2.05665117245515,2.32601738502607,1.657245183225,3.03109581873944,2.69163115032243,2.10888833822198,2.55723292459895,1.94748667789198,1.92607103295478,2.95037373906951,2.44338096384485,2.55369462443617,1.80977394922552,1.8354918504106,2.07068647414612,1.30514678448432,2.13288630657686,1.88342722928877
"isogroup6628",5.09808994209469,5.12954343048543,4.47009755050535,4.85261670048005,4.58384218372992,4.75483772824353,4.81079879593121,5.09406311271914,3.9502267669562,4.40931282689264,4.38579427179134,4.54337320224299,5.25448942118494,5.22546774099458,4.58164705139526,4.4011735018088,4.35388447977031,4.42565774183317,5.01920595570808,4.15248861536005,4.80514576637639,4.74924647487378,4.56481211151237,4.69739765739168,5.31908423433574,5.26589750188629,4.85103075148844,4.5835679690279,4.98189029654303,4.5831304895196,4.87111240781453,4.31288210585574,4.72184001525358,4.78525912671747,4.62005358455486,4.63436163442655,5.11689264108056,5.69090515690502,4.43502355335346,4.7885247421951,4.69880892505803,4.22209740796775,4.51699349583021,4.7033222693567,4.67281034316004,4.89617876439,4.3071923649936,4.31894073524651
"isogroup19567",6.76623484698998,9.79416727312286,9.82617788943062,10.0124521527294,9.98142446460844,10.0289101656258,10.0047524139671,9.92644034497557,9.39740659381825,10.0630943934306,9.71942138229585,9.92736437566279,6.95792052648021,9.7284412674728,9.84929189343911,9.68392943085919,9.87000302189365,9.90759022753415,10.2201098892546,9.93624765995273,9.88162614493549,10.1554607605596,10.047154340428,9.89563392239707,6.82644688333279,9.80650988239431,9.86712342760904,9.70829251647721,9.95163622833015,9.84193789597011,10.1540118568979,9.96997483621699,10.0714507031432,9.79098433308327,10.3034188774148,10.1392985648847,7.00934312296521,9.67859524633121,9.88253015315388,9.56607416571275,9.9898474755523,9.8079150004506,10.0904968510119,9.87718166716318,9.97844513846602,9.91556814509217,10.1535566298027,9.58155713069626
"isogroup40261",2.248821779362,2.76651528301851,3.92076805017027,3.93067949843176,3.88127676500018,3.33849807457478,4.81015270748801,3.7984577464871,5.38434198180542,5.13433117940282,5.41422908785292,5.46995740662041,2.13990851978927,2.8501987228644,3.77430003544447,4.02309815940525,3.84547890169276,3.29052003907532,3.74821838999505,5.34931864665765,4.60912279117039,5.09912744541973,5.32096892995799,5.10171277538594,2.4441669096638,3.27967669816385,3.33866065669162,3.57906850290211,3.82120285471043,3.42585674439438,4.44996546118187,5.93165171800661,4.48142955702018,5.20843602184101,3.56188335033723,4.15577446681669,2.18564694348788,2.11937600125693,4.09953519366908,3.85299553961956,3.64924151735414,4.04568735424878,4.11982099353923,4.71794602461478,4.50115535299899,4.33410719559361,4.93212128015204,4.56783755942575
"isogroup298",7.48196131037967,6.89081645026543,6.367387554313,6.10091704042017,5.61688209851516,5.92354686724971,5.35328799145068,5.51460731850123,5.67901374198424,5.06619720323729,5.39871550293985,5.36816476866877,7.58395675082114,7.28437658436081,6.29760219588657,6.15878523797307,5.8647312695522,5.92017415288228,5.27877584581129,5.27599662677273,5.30710121037033,5.34934537322768,5.17747110353837,5.47864979979734,7.55703311048894,6.96090091223189,6.13491357091608,6.25730192676101,6.08695827017552,6.15782851269453,5.39800425009389,5.72120229851307,5.15402181972942,5.1446198273006,5.38834608082643,5.53912064802583,7.58043861485204,6.44659084285192,6.29587622627601,6.31042477310403,6.08672251449381,5.97517413220304,5.80000349686475,5.47249658327508,5.61278811111166,5.06530440418608,5.46590874934287,5.47817541658427
"isogroup20900",1.27898542451054,0.970235435892232,2.61012631290139,2.33642912528165,2.47193284153199,1.88044171534636,2.68243888209087,2.77811226255357,2.93950259594612,2.18022922411807,2.69191697914286,2.67612240963333,1.04570524223459,1.37433808334079,1.92641021638904,3.03494678517687,1.78207705165913,2.68800770643021,2.49270559366636,1.75561501852417,2.29607232319148,2.33556249313328,1.92078187076709,2.55055049156312,1.46211247563772,1.08380089845331,1.07470391921364,1.999097552986,2.00455072410672,2.55627549320215,1.02405391381862,3.17007934309927,2.37390150626903,3.58347520590585,2.45389092258306,2.95842229120173,1.08424868249273,2.02182011717546,1.45159896045622,2.17661500351343,2.40228021137969,2.51466729138658,2.00910573217472,2.25513616990451,2.79976878905958,2.58099484241411,2.0814016340586,3.44360094466591
"isogroup9390",2.14594958909389,1.87272129046271,4.38091421563811,4.98189673348563,4.99720661547304,4.1869750986646,4.76594261609187,4.44264516405607,4.48667092874685,4.09683343598307,3.94117463293353,4.36943506764071,2.30928108112857,1.99053115160567,4.72218535635684,5.66833296508668,5.03282157488014,5.46839645488287,4.25074154129759,4.77033906075762,4.91063204332907,3.57916156850884,4.33235455754467,4.12966867138965,2.59766078820545,2.20172352873945,4.62441725709837,5.1404323989204,4.53951911396927,5.68420202574584,4.79664993625688,5.39277621160068,4.67657235312221,4.81106410419221,4.5592317229485,4.64996326811117,2.64653667121643,1.87348932236232,4.58184758841472,6.3394245334462,5.66487659210171,5.68075925689046,4.91335525400812,4.84265761995707,4.08085943316014,4.25729625593139,4.5422887168791,4.99195769290587
"isogroup29328",1.93104098187872,2.41935600182865,2.17765017105465,2.30579495973396,2.34741383765459,2.00602944827745,1.99597184629159,2.63756085216247,2.66990023590801,2.28897495706773,3.13752501418525,2.42885901011994,1.90495176347397,2.63025312324123,1.87656473422148,1.96033793607024,2.53202165082515,2.27274593419593,2.58695271705877,2.93834549211136,1.77851020915459,2.2632843691153,2.5866349076577,2.52618140870307,2.16087731655076,2.40035376679748,3.14496305204505,2.85852372559974,1.57066225181254,2.64835024112801,2.32824193580298,2.97812677300169,2.47361730484287,2.65339471033859,2.07181511590219,3.20442316520557,1.96234112164892,2.32966043475992,1.79928422231481,2.69900815241201,2.82179883425074,1.85997407450135,2.80777369070747,2.8417081402894,2.96342183624132,3.33938937328595,2.1969535017727,2.41998384707988
"isogroup8497",9.96494615499357,9.84276584726141,10.0110145063481,10.0588748618044,10.170278924265,10.228344447772,10.2823439820713,10.1156142125985,10.2694019877958,10.2278994445809,10.0281498626688,9.91323810909409,9.98685513173267,9.775249405511,10.0618646703204,9.92800253758552,9.98688848575572,10.0538392609425,10.1638564228639,10.2280587470899,10.0436291179198,10.3209724646947,10.1342275601428,9.86545206297117,10.1021530112201,9.82800636446788,10.1277788840834,9.99878324443598,10.072919605238,10.1318623203155,10.3993931079471,10.4034856101585,10.1656161885365,10.1118516881423,10.2993143225592,10.1979726372987,10.1940575208456,9.67944377626038,10.1529423731196,9.98645142912425,10.0270000633928,9.99975593178955,10.1876128363832,10.2069399802322,10.1712102138713,10.1102190820227,10.0909654300111,10.1228333587361
"isogroup487",7.81455808821006,6.5470538385719,6.97877624006557,7.20545442829938,7.01662458806518,6.67913878331172,7.33241538811315,7.18811820226064,7.43792566596505,7.08196932650395,7.39651046874925,7.338031374967,7.89908355279347,6.59527673923823,7.09458749395478,7.30577250897096,7.21607973439763,7.19132160448429,6.98871869373263,7.12860942174651,7.29815903070729,7.08269091992272,7.36736288483401,7.34981335097747,7.93967040694335,6.48385201556481,6.77575139116292,7.23375467750445,7.14225717564123,7.30519424939604,6.83343560339012,7.2841028349796,6.9137352138972,7.3166098043642,7.36533603410655,7.49107602135799,7.86644996592678,6.43610057416458,6.98061044456482,7.42627143462883,7.18263908109042,7.29153164309972,6.94886601052304,7.23125872370488,7.25978261544395,7.12845348230225,7.09926623493504,7.46375240165364
"isogroup45020",1.33350352556826,1.06254776270907,1.47160261646211,3.45778683560002,3.70969411593929,3.71359441054782,3.82760539893757,3.41955803017822,3.75131819189668,4.28965072674668,3.95982955554688,3.31685647388353,1.48931435089014,1.18105771647904,1.16723857816721,3.22708517995517,4.0720676632184,3.39774174412661,3.15611215359257,3.83056714483462,2.99076089049908,3.52185975336137,3.07332423149425,3.21775640698679,1.49305860987567,1.46168678383968,1.15443273761569,3.26339913536924,3.43470297659912,3.44995831988795,3.34090337914332,3.33466707430859,3.65711111504537,3.50844690645862,3.51473221459917,3.10280932665313,1.53237115764523,1.06332922741596,1.24040143361189,3.21438071806642,3.53309418223215,3.63806020430406,3.6088804288047,3.64660906927023,3.72630942643811,3.10372791816593,3.0995508355472,3.34771199330875
"isogroup14741",1.65757678912814,2.47032113886579,2.26661802838188,2.51508066521754,2.71495652779158,2.79637998741993,1.71663109351799,1.70423711562561,2.11954983155025,2.25013408602658,2.38773535317678,2.18209203747494,2.50864823869104,2.59645514798806,2.81747096611207,2.29081894779195,2.15507398429128,2.235447666306,3.01016213030233,2.08882258085813,3.06696973387836,1.77429884401357,2.15858063130438,1.6193743415282,2.51474796527841,2.65084721795242,2.35186875240804,1.90664328493783,3.00587869336624,2.39182359508632,2.76667319884253,1.73467584930377,1.91624159436191,2.21013068215524,2.29742921388017,2.13409989319208,2.17743391362934,2.82190619851815,2.95344140767455,2.47210667969177,2.78799895733527,2.32529380984125,2.89775051372883,2.3245023430176,2.09159258106715,1.78567924668696,3.39256129366785,1.59087373078279
"isogroup20916",4.46101131563265,3.88042041128372,3.36003485538727,3.36429430051364,3.64461971198776,3.17485533671152,3.74539942706933,2.99441867418414,4.25272487305112,3.92751014930653,3.82452659938662,3.99630390518195,4.67080358131032,3.55862272107747,2.78196470378522,3.94344193011008,3.37539475088169,3.32768669843312,3.5442362088268,3.6004332469856,3.16319501723231,3.20520688386036,3.60854625683262,3.67076137052493,4.63948971145179,3.97446384509516,3.39274520032793,3.82362360483376,3.7592993294477,3.49717387723131,3.39013899005767,3.71809817089683,3.19333926557489,3.54819825274378,4.04017104493406,3.67534769876987,4.29202550874904,3.57839872896128,3.48804235379278,2.84826141672288,3.50727838789736,3.8077967721528,3.28232997496841,3.6301362581788,3.89883213053655,4.19341425236313,3.36728318640207,2.76258220233073
"isogroup9273",4.04534545673372,3.97994175836817,5.54049504420166,5.86614484466211,5.95904996121688,5.34753100125234,6.53203324069677,6.06105060987125,6.48826142225946,6.2077524649474,6.20683692989204,6.06972261662691,4.91043775009869,4.40544235151412,5.65847213118352,5.4757785435557,5.88741244935166,5.71486608650893,5.74361978460092,6.3813270889923,6.03847795750952,6.14472334910749,6.05566831034205,6.00452886415389,4.38000424781178,3.6308022354212,5.1071837035008,5.46766940320553,5.49964984004865,5.66158178958736,5.86604259247696,6.142819449885,5.98182513975461,6.40790680145454,6.25201584389956,5.87197211460829,3.70594519090326,3.87830796418241,5.39557098601399,5.26278897118892,5.58275209838959,5.85585008571028,5.76996631482978,6.23686878702232,6.29942688952607,6.32181109124847,5.80371490767229,6.18698379168688
"isogroup2365",3.27925610053889,3.114745677271,3.71064535604671,3.3814209950775,3.42659895362153,3.78948177664952,4.76122478651931,3.81089514943127,4.34643935400505,4.62438614406097,4.38311561343418,4.5859660911214,3.33665642900221,2.70836930109747,3.15872897822031,3.71582060575444,3.94648993981206,3.25439239794703,3.07367294389767,4.39630686481215,3.91035001392879,4.14875910919671,4.81718862924664,4.01678479192189,3.56139617888311,2.67871317868316,3.57884548176908,3.57851088867794,3.85335563500327,3.03050401174922,3.85325230343667,4.03926683831597,3.83939740253801,4.02334831511812,3.27496769312439,3.92706965883683,2.7933702379195,2.72552293695529,3.11786036960795,3.22258711013829,3.20021894746723,3.71062621815427,3.85924134378139,3.55212844161447,4.00223923615047,3.23539950803526,4.15969749859109,4.23401955333367
"isogroup2380",6.64004036403083,6.78563054652526,6.24328600022164,6.63041351475744,6.56063854221096,6.57060574436902,6.14974092332286,6.32301858823167,5.57637977527334,6.2401777827316,6.02130714700331,6.30128449837149,6.64169273602807,6.64364546121676,6.21770202670211,6.00724885980245,6.52177280264493,6.38511879082596,6.70524051762867,6.37963543302281,6.30768952720665,6.10969942847352,6.22045114649147,6.3322954106668,6.56163766685452,6.68083206940778,6.42606509867691,6.25304443796155,6.46498476131352,6.14681648759392,6.12278134700903,6.14522591611944,6.51418668339234,5.93423756004403,6.23982878214008,6.65697932713989,6.65585972690616,6.63007412439385,6.40355149109087,6.15469310478245,6.84800720214158,6.04670049278907,6.59843809978789,6.01169066536845,6.59385769988458,6.40052040377653,6.36519519133918,5.71221081551456
"isogroup29944",1.12266818410684,1.59765086437323,3.38329719305741,2.89143893705028,2.51022252852576,1.7471921898035,2.70517271109811,2.91901323136954,2.92144217967598,2.3428206117008,2.47507498963068,2.65591636830194,1.65763790621687,1.553345696943,3.21917070908866,3.16967127828419,3.12413618345197,3.51668955291834,3.01455332029878,2.72689412488722,3.14897095090895,2.64495506382339,2.6365651457995,2.29976636392049,1.27334116324587,1.2757813768222,2.94617821140409,3.5161060949261,3.1956896724381,2.69787304668721,3.0921029387987,2.67398774305418,2.2063515808573,3.01194831589,3.11743282003512,3.10956327325767,1.31036577274286,1.16114844790599,2.34117503267048,2.75374185939759,2.41978982092282,3.38727301443659,1.93427333972976,1.96058166278877,3.49743219258052,2.51610218702349,2.46487375309751,2.81657384928479
"isogroup9215",1.52185242023977,2.06931154581258,3.22168653534491,3.71985856985578,3.61888679347985,3.42119393640943,2.97582325994224,2.69250220324218,3.20872890864827,3.72946293836792,4.2144615715759,4.03752623543582,1.67842713772716,3.0205233092802,2.72487647103772,3.56599508445044,3.23732234901583,2.61214089183429,3.5388090742277,3.36138081805783,4.37274816596703,4.11474559181193,3.70968109779038,4.64449651504299,2.02786741581951,1.6316984627015,3.12287040741586,3.42869677531863,2.26575925284129,2.74943009674993,3.77836377804171,3.57453708303115,3.81266157950335,4.02385534410578,3.38607959620669,3.65498882260934,1.72199804457532,2.54780292419519,3.35191407611743,3.45250088695514,3.2948027388357,3.02576475047467,4.47749377605681,3.4904444696999,3.32893152921265,3.52878860813961,3.88017732977609,3.0938621149427
"isogroup30406",3.77757725040576,3.67036545535268,3.62421539673981,3.7767566059212,3.03524193873345,3.36831397020082,2.92396288690219,4.01152339506542,2.36347513721198,3.71578918051496,4.06033684049464,4.05932145429302,4.35052656874509,3.48673566597051,3.21144431068307,3.62641367741654,3.59030975011661,2.94704522647934,3.47087256393626,3.69778140289998,3.24533636751653,2.99692584301479,3.07255034979447,3.93254196906968,4.45123981640508,3.60814539779428,3.11668166719468,2.77026232032413,3.06721704504792,3.20286322872794,2.92440836756299,3.51712992341051,3.39412967751868,3.21830533584467,3.16867397549174,3.5952455065095,4.22525087315357,3.36789553723897,3.80804782543874,2.24070871894902,3.9013399849052,2.88711243947075,3.91212120980336,2.79818699250413,3.39153927674477,2.67461531745871,3.86385397665683,3.16642560829734
"isogroup11672",8.59639815498048,6.9766321450698,8.93366084955338,8.69832662565248,7.97571159589906,8.8549630116679,7.78223948344474,8.68540962381368,8.60431855634039,8.5530692232775,8.94753523274998,8.87933223021497,8.65924509922436,6.96253858650099,9.12481276292578,8.61764196049966,8.60223373322509,7.7236158612861,8.18670926115073,8.93087530017774,8.52935579641365,8.13892180714183,8.59647388980533,8.98103590794562,8.7291476727654,6.92210517721322,9.11715978023543,8.02187980846693,7.6751906962459,8.51215776270719,8.51760945634694,9.11653485393791,8.22516907220355,8.87386042579988,7.85244839697627,8.69941210923737,8.95859563251067,5.73180021624861,8.51883065177583,8.52661061090759,8.24234776217741,8.89523651092885,8.33944362383409,8.26972327379746,8.29412508994666,8.39572504113063,9.31131868033702,8.75052467151677
"isogroup1725",8.99628646206694,8.1449428044281,7.39831195351352,7.3030136300406,7.3129037253272,7.06735455204938,7.05439954940053,7.39180296292794,7.38180189556467,6.88621785299814,7.44321252182615,7.42585243001904,9.04084338487607,8.29555485175912,7.18914868957649,7.31721174265411,7.47578830170348,7.50105602773382,6.85044008063862,7.26074915746979,7.15780988339343,6.81195932411076,7.03450493891052,7.29620822757835,9.06990142841775,8.27773110671049,7.16847736760381,7.40786008475577,7.30536711474752,7.74696878242708,6.64113514695997,7.54122728703176,6.73621486416299,7.21265922601296,6.86358837496138,7.58374856612349,9.12637427580109,8.13438671436611,7.29537673530031,7.83669428290613,7.48669730719142,7.66726654657205,6.76448940825095,7.47235261074406,7.08686989758901,7.33393137866834,6.86713422806457,7.71494004815822
"isogroup7804",1.70061202113005,0.511606863170516,1.23985465086304,2.57238416206329,2.65571948250413,2.26909975116006,1.51140978452916,2.44594400472562,1.54195543603135,1.59134717092356,2.22478177368751,2.66174426560888,0.892714160398242,0.619096583260145,0.606624691311186,2.121388413539,2.12015021340389,1.12999111017171,2.50976099068243,2.62364461797782,1.74469737250788,2.04713019503372,2.61110107405191,2.45682729168725,1.32726169977198,0.602276847954462,0.595052503267087,2.0450613204835,2.30191504352507,2.09838570265899,2.86117520863216,2.4027733345596,3.10404279100351,2.02188169439089,1.46466255385888,3.15943929980428,1.3719804359542,0.512319578716323,1.76715733556076,1.42873484978856,2.54056045853005,2.29803574476888,3.16594483151784,2.65233143266741,2.4334578484202,3.16043950977403,1.6944887662994,2.56740957030022
"isogroup20076",2.34754974385088,1.24099087460045,2.20771179315724,2.20930364941486,1.63160932447481,1.55718245283463,2.26854683232941,1.8739953435514,2.56532189989306,2.18549131190695,2.88553079726491,2.87802868819106,2.04640243425845,1.79406229402394,2.31618491066277,1.31911371430248,2.09465393942745,2.32401237548931,2.70179913707783,2.71943749254339,2.02542882711013,3.31871257756688,2.60248727423518,2.43215734367605,2.05183679485544,1.58217545441668,1.91377677252625,1.43080716416006,1.75689596904017,2.3331265840554,2.22467175375261,2.51296697515086,2.94058601937115,2.363918833418,2.82047189558287,1.70300500085542,2.10909381536756,1.77162435381323,1.88287545520392,2.18221255014517,2.52464721976992,1.75192804817779,2.41257268872247,2.25980620951445,2.5274511291823,2.06044671453932,3.04524029575212,2.09708395607337
"isogroup11939",3.01054238231944,2.78060023204453,3.60326596506395,3.43145588273739,3.90111379187619,3.83875680301066,3.41071576890771,4.36726496572272,4.31608068208001,4.32760931664869,4.31184051517897,4.34964522042478,2.58503148098621,3.15517151731616,3.04612156475508,3.76338405609176,3.56279252053479,4.13757492187362,4.21120792791864,3.91256457666032,4.15970562358801,3.89244819959651,4.08705598208392,4.35329634254572,2.59012456891806,3.03793908673661,3.62595325391049,3.88527561635558,3.74372478840273,4.08003346395868,4.03919824546378,3.89580644119399,4.15382358782044,4.82537392948637,4.32761488004185,4.55107047354915,2.85702362390634,3.16732997506381,3.17099525068084,4.39319187272055,3.87915068745959,3.87033725589767,4.04527583922331,4.26521916795098,4.37060053983158,4.33820174950907,3.75204980701989,4.01187653971463
"isogroup295.1",2.97884949132828,1.41658763796171,1.75556360609313,2.73750466032935,2.87821065397934,2.5509550596672,2.40342693524954,2.52510837588567,2.54452615722156,1.95137996364839,0.879709337252165,1.83820839490439,2.42659659991022,1.36123435076704,1.34343186894431,1.58535073715005,2.42312430720929,2.3043148022799,2.47656249321831,1.73942951979444,1.83801846806025,2.61739697018868,2.68451576271137,2.27905285262419,2.86790985518864,1.33723396820181,1.73113802398397,1.40259097990265,2.20323670393882,2.03532096803861,2.54799773558904,2.69095572201494,2.49430700230932,2.70027414540631,1.92862753544336,2.03446781390403,2.66210784752361,0.959828020327152,1.43782952565638,2.15926591240329,1.73428021686416,2.09562505683038,2.93960086763674,2.72996750016473,2.00810190177576,2.03519006025154,2.4731275544143,2.79349933932601
"isogroup30593",4.28876325665668,7.55083464399495,7.51917534347565,7.31711036596936,7.51664997819354,7.67360402481583,7.09661528937063,7.33724149666588,7.00140314059056,7.19819305361725,7.10622976906645,6.87626517443558,4.55554277771359,7.46277272511256,7.57853885483343,7.29336006004084,7.28799759828694,7.41364791197229,7.57622460343316,7.38168582975314,7.22379167559832,7.53018080867754,7.10966477898104,6.85994601830656,4.34290231709012,7.54200196796067,7.57041816751074,7.32878836544334,7.34732825465154,7.2893927607391,7.5730815102035,7.39902193004113,7.1940979330747,7.17286290157701,7.03895807083522,7.20137460056984,4.60694831751947,7.51972876262579,7.72529076800216,7.0469227954924,7.4404208405325,7.25551001731711,7.65909432960894,7.08415111893759,7.15726338266606,7.23991258182541,7.20941775047877,6.88182293021574
"isogroup7881",5.89197435345012,7.59093602608394,7.71060388371864,7.68143246068474,7.67150984952261,7.67049655445707,7.50112310830402,7.43042258287039,7.30081906656826,7.64358183108784,7.38315441982801,7.436216521249,5.77897724110366,7.52376014862438,7.52042965259895,7.17537814906118,7.48215398695381,7.50873293796787,7.65404190442888,7.54906776257733,7.25686237644625,7.68884244455029,7.32793751672344,7.27366772861003,5.87962312485839,7.61030126931275,7.77022679853403,7.56446233503813,7.57988433218277,7.48105029169072,7.5920034638856,7.42097202078233,7.65172121607195,7.35981781619839,7.81447600908292,7.38165022251218,5.7077227007551,7.57321271987217,7.64780106474707,7.33306063172989,7.52478101527867,7.51976363406013,7.62268957857216,7.40269356609829,7.53720686468864,7.37124034984862,7.52996132607191,7.28867168988742
"isogroup4985",3.538930062877,4.94320688145935,5.04779200964333,4.44896580898228,4.45161078769596,4.66228547894576,5.13025186910992,4.68262170571894,4.41560706564116,5.08851766072091,4.69366681510236,5.06383485751961,3.98160280028875,5.15772445630776,4.51455529073871,4.65246287297793,4.82021909289944,4.8158242339043,4.74878853009529,4.72268241167562,4.95969660050876,4.71090399896112,4.77698016905625,4.11572097476412,3.70091300882183,5.23206983466752,4.70014311122891,4.37899076027076,4.5225351777804,4.40460685387775,4.79381670370338,4.35447197530079,4.90999285714949,4.0976624894379,4.8117034343753,4.59295120609317,3.21799291094771,5.24352741851965,4.65911908208581,3.95804257638026,4.72354040511865,4.40043446382008,4.8001001272228,4.4012360827831,4.60503486237893,4.51794182413299,4.62366815094634,4.52790317186292
"isogroup12421.1",5.73315160496153,5.77598551536873,5.36306001264545,4.75675583327618,5.02866685481435,4.32771190029841,4.6564972611191,4.71842866885357,5.3764199807096,4.63880901748669,4.41783781399896,4.09492054691489,5.55560372652335,6.01620083077399,5.08680316764202,5.56299354537573,4.59076331963424,4.79912023521938,4.56802186137405,4.59950877140236,4.79584665314516,4.4015655533594,4.67224044935536,4.83286828916438,5.71774150480257,5.56341491738075,5.15154937377006,5.2720584586994,4.29394048173942,4.98877288465348,4.77849934811451,4.47960820438387,4.95664759362606,5.29918223629678,4.49247226569866,4.55967330965168,5.52003402724307,5.76068017247848,5.09307908517723,5.17445401034308,4.52492293199857,5.39885016670721,4.69300777703485,4.90749474648641,4.71541599003949,4.84856717599323,4.07940513304735,4.58830367607399
"isogroup3219",7.00998868283703,5.08991732416303,5.48157324742523,5.37931245966582,5.11770730067051,5.21320546751985,4.99703202974219,5.71435913629401,5.36190206310927,4.84934297459663,5.52525885558557,5.04436582998503,6.85022851421844,5.16580266238035,4.87514397803284,5.26576594142367,4.68021578086985,5.19695091577624,5.07681554896672,4.67126061893242,5.60922440982381,5.14763075138318,4.99802668261296,5.75653858641176,6.99489596010735,4.86581464642533,5.05260040090677,5.53913419755278,4.7113666784233,5.38960059535805,4.98007818256293,5.10972291524622,5.18267669907107,6.00760933495664,4.18992246494832,4.68993124352547,6.91168857695186,5.31646929181084,5.30413495236363,5.4957696153422,4.64711530412959,5.55518158785289,4.55434318874045,5.33768725547722,5.1121494313339,5.7862406531612,4.12961970500406,5.79860887645585
"isogroup10383",5.20001421986898,4.27224746714708,4.45229925548344,4.35755157442716,4.50507740802451,3.60262958785307,4.75861658267436,4.77507926370059,5.33251289083601,5.0153594616306,4.71451530977729,4.69838503285013,5.32357351172806,4.50338612929722,4.56428566444772,4.63624015682817,4.6695116014555,4.67644883709587,3.02742059602019,4.69980028893776,4.5593346465763,4.56059374593135,4.76894221091027,4.99723088756987,5.18649879522584,4.6363090794935,4.51055889050029,4.71047754659372,4.64178882684437,4.53238542170148,4.68740483722043,4.66933367305694,4.63119704444646,5.18141751320281,4.98087468637784,4.68677448703391,5.13593165197724,4.67072949854198,4.48856606261389,4.71761780538744,3.73689118531907,4.53635506475672,4.19730589206732,4.93763532144696,4.86888781899739,4.87865274986125,4.3554062220538,5.31067176601013
"isogroup9932",3.52541439894513,4.14669759160296,4.42113219305086,4.80692176670265,4.5944631978633,4.34116108920981,5.06928657340026,4.74517727735149,4.63367424423775,4.95371650464469,4.89793684898814,4.83938070922293,3.78604028601943,4.02639947737339,4.44538217975567,4.93546038157607,4.69138612299159,4.41808338322044,4.8235270623307,5.14488343873787,4.83490544319432,4.61852924734291,4.48052808086438,4.89017946569918,3.57361132918522,4.37298167001563,4.29089212022938,4.70769919057361,4.78472239659405,4.68892608704102,5.03804582243745,5.38355823148143,4.19279646982643,4.63256125249106,5.08324991641082,4.58283158683413,3.01051122046517,3.93378689686731,4.52520898551852,5.05976537311731,5.00994044780871,4.60960176484473,4.23014127850022,4.94559461572479,4.46787152285713,4.33871809211332,4.25342337950059,5.09065082547147
"isogroup10903",7.9123737674176,8.486786210319,8.51985837630501,7.9216159801304,7.6816831271315,7.97385513792559,7.22793476291838,7.25318768213658,6.64083021763503,7.30175459233097,6.99886728360524,6.91178449797039,7.60401379383521,8.42291026857321,8.53124380447942,8.07269395112754,7.8557916844532,7.60526771106651,7.93138575996373,7.32451337490747,7.3074283696185,7.32999835162959,7.17379478605766,7.17340850251354,7.83462785076301,8.46444535816864,8.70712595027842,8.05643611325298,7.78250206657044,7.29386133479446,7.76599851367028,7.24350455715567,7.4380069412928,7.1525465503915,7.38856778564492,7.31784501526094,7.77613995632639,8.80038170332215,8.52635816060983,7.69664761976308,7.7686110056576,7.49396403879319,7.65674286879296,6.9062108049622,7.28103576165903,7.22555421914681,7.28477139470412,7.05892368890327
